0,1,2,3,4,5,6,7,8,9,10,11
2026/02/23,09:10,0.0,-,62677,,0.0,,18.05,,34.0,
2026/02/23,09:20,0.0,-,62652,,0.0,,18.05,,34.0,
2026/02/23,09:30,0.0,-,62652,,0.0,,18.05,,34.0,
2026/02/23,09:40,0.0,-,62652,,0.0,,18.04,,34.0,
2026/02/23,09:50,0.0,-,62627,,1.42,,17.97,,34.0,
2026/02/23,10:00,0.0,-,62602,,0.0,,17.95,,34.0,
2026/02/23,10:10,0.0,-,62602,,0.0,,18.09,,34.0,
2026/02/23,10:20,0.0,-,62602,,0.0,,18.09,,34.0,
2026/02/23,10:30,0.0,-,62577,,2.0,,18.13,,34.0,
2026/02/23,10:40,0.0,-,62577,,2.0,,18.08,,34.0,
2026/02/23,10:50,0.0,-,62552,,0.0,,18.14,,34.0,
2026/02/23,11:00,0.0,-,62552,,0.0,,17.96,,34.0,
2026/02/23,11:10,0.0,-,62552,,0.0,,17.98,,34.0,
2026/02/23,11:20,0.0,-,62527,,5.41,,18.17,,34.0,
2026/02/23,11:30,0.0,-,62527,,5.41,,18.03,,34.0,
2026/02/23,11:40,0.0,-,62527,,5.41,,18.05,,34.0,
2026/02/23,11:50,0.0,-,62502,,1.98,,17.78,,34.0,
2026/02/23,12:00,0.0,-,62502,,1.98,,18.04,,34.0,
2026/02/23,12:10,0.0,-,62477,,0.0,,17.93,,34.0,
2026/02/23,12:20,0.0,-,62477,,0.0,,18.06,,34.0,
2026/02/23,12:30,0.0,-,62477,,0.0,,17.96,,34.0,
2026/02/23,12:40,0.0,-,62452,,5.0,,18.15,,34.0,
2026/02/23,12:50,0.0,-,62452,,5.0,,17.97,,34.0,
2026/02/23,13:00,0.0,-,62427,,0.0,,17.97,,34.0,
2026/02/23,13:10,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,13:20,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,13:30,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,13:40,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,13:50,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,14:00,0.0,-,62452,,0.0,,0.0,,34.0,
2026/02/23,14:10,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,14:20,0.0,-,62452,,0.0,,0.0,,34.0,
2026/02/23,14:30,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,14:40,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,14:50,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,15:00,0.0,-,62452,,0.0,,0.0,,34.0,
2026/02/23,15:10,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,15:20,0.0,-,62452,,0.0,,0.0,,34.0,
2026/02/23,15:30,0.0,-,62427,,0.0,,0.0,,34.0,
2026/02/23,15:40,0.0,-,62452,,0.0,,0.0,,34.0,
2026/02/23,15:50,0.0,-,62452,,0.0,,0.0,,34.0,
